4.097300767898559570e-01 1.017012596130371094e+00
4.089678823947906494e-01 1.015107154846191406e+00
4.084695875644683838e-01 1.013893723487854004e+00
4.080104529857635498e-01 1.012833714485168457e+00
4.073939025402069092e-01 1.011447668075561523e+00
4.064908325672149658e-01 1.009411692619323730e+00
4.052564501762390137e-01 1.006602287292480469e+00
4.037477672100067139e-01 1.003143906593322754e+00
4.021139144897460938e-01 9.993882179260253906e-01
4.005310833454132080e-01 9.957560300827026367e-01
3.991107940673828125e-01 9.925103783607482910e-01
3.978474140167236328e-01 9.896251559257507324e-01
3.966386318206787109e-01 9.868361353874206543e-01
3.953535258769989014e-01 9.838099479675292969e-01
3.938897848129272461e-01 9.802889823913574219e-01
3.921956419944763184e-01 9.761436581611633301e-01
3.902697265148162842e-01 9.713748693466186523e-01
3.881578445434570312e-01 9.661051034927368164e-01
3.859390616416931152e-01 9.605439901351928711e-01
3.836870789527893066e-01 9.548907279968261719e-01
3.814191222190856934e-01 9.492050409317016602e-01
3.790729045867919922e-01 9.433465600013732910e-01
3.765413165092468262e-01 9.370570778846740723e-01
3.737393617630004883e-01 9.301264286041259766e-01
3.706484138965606689e-01 9.225022792816162109e-01
3.673097789287567139e-01 9.142766594886779785e-01
3.637856841087341309e-01 9.055927991867065430e-01
3.601202964782714844e-01 8.965502381324768066e-01
3.563166856765747070e-01 8.871489763259887695e-01
3.523372709751129150e-01 8.772916793823242188e-01
3.481309413909912109e-01 8.668517470359802246e-01
3.436756432056427002e-01 8.557797074317932129e-01
3.390081524848937988e-01 8.441756367683410645e-01
3.342112302780151367e-01 8.322564959526062012e-01
3.293637633323669434e-01 8.202275633811950684e-01
3.244931995868682861e-01 8.081624507904052734e-01
3.195766508579254150e-01 7.960041761398315430e-01
3.145932257175445557e-01 7.836965918540954590e-01
3.095733821392059326e-01 7.713091373443603516e-01
3.045896291732788086e-01 7.590165138244628906e-01
2.996978461742401123e-01 7.469536066055297852e-01
2.949894666671752930e-01 7.353441715240478516e-01
2.903248071670532227e-01 7.238429784774780273e-01
2.856770455837249756e-01 7.123837471008300781e-01
2.810498178005218506e-01 7.009759545326232910e-01
2.764412760734558105e-01 6.896108984947204590e-01
2.718036770820617676e-01 6.781634092330932617e-01
2.670588493347167969e-01 6.664323210716247559e-01
2.621523737907409668e-01 6.542783975601196289e-01
2.570727169513702393e-01 6.416732072830200195e-01
2.518123388290405273e-01 6.286012530326843262e-01
2.463320493698120117e-01 6.149690747261047363e-01
2.405840456485748291e-01 6.006605625152587891e-01
2.345546036958694458e-01 5.856416225433349609e-01
2.282573878765106201e-01 5.699439048767089844e-01
2.216911464929580688e-01 5.535617470741271973e-01
2.148388177156448364e-01 5.364517569541931152e-01
2.077110409736633301e-01 5.186416506767272949e-01
2.003528475761413574e-01 5.002464652061462402e-01
1.928016245365142822e-01 4.813637137413024902e-01
1.850802153348922729e-01 4.620541632175445557e-01
1.772357225418090820e-01 4.424369931221008301e-01
1.693411171436309814e-01 4.226933121681213379e-01
1.614566743373870850e-01 4.029718041419982910e-01
1.536337137222290039e-01 3.834005594253540039e-01
1.459447443485260010e-01 3.641626536846160889e-01
1.384653002023696899e-01 3.454515039920806885e-01
1.312517374753952026e-01 3.274129629135131836e-01
1.243592053651809692e-01 3.101863563060760498e-01
1.178416460752487183e-01 2.939043343067169189e-01
1.117350757122039795e-01 2.786537706851959229e-01
1.060629114508628845e-01 2.644921541213989258e-01
1.008380204439163208e-01 2.514530718326568604e-01
9.606678783893585205e-02 2.395547479391098022e-01
9.174644947052001953e-02 2.287899851799011230e-01
8.785466104745864868e-02 2.191008627414703369e-01
8.436964452266693115e-02 2.104309797286987305e-01
8.126398921012878418e-02 2.027100026607513428e-01
7.849916815757751465e-02 1.958390921354293823e-01
7.604246586561203003e-02 1.897335350513458252e-01
7.385874539613723755e-02 1.843051314353942871e-01
7.191395759582519531e-02 1.794712543487548828e-01
7.017268240451812744e-02 1.751445680856704712e-01
6.860597431659698486e-02 1.712501347064971924e-01
6.718450784683227539e-02 1.677115857601165771e-01
6.588029116392135620e-02 1.644593179225921631e-01
6.467133760452270508e-02 1.614407151937484741e-01
6.353641301393508911e-02 1.586033701896667480e-01
6.245611235499382019e-02 1.558981686830520630e-01
6.141298636794090271e-02 1.532814949750900269e-01
6.039430946111679077e-02 1.507220268249511719e-01
5.938629433512687683e-02 1.481857299804687500e-01
5.837928503751754761e-02 1.456489115953445435e-01
5.736533924937248230e-02 1.430922597646713257e-01
5.633886530995368958e-02 1.405013650655746460e-01
5.529480427503585815e-02 1.378630548715591431e-01
5.423221737146377563e-02 1.351757049560546875e-01
5.315053462982177734e-02 1.324389874935150146e-01
5.205116420984268188e-02 1.296561658382415771e-01
5.093664675951004028e-02 1.268329322338104248e-01
4.981129989027976990e-02 1.239804029464721680e-01
4.867905378341674805e-02 1.211088523268699646e-01
4.754525423049926758e-02 1.182313337922096252e-01
4.641495272517204285e-02 1.153604015707969666e-01
4.529321193695068359e-02 1.125094890594482422e-01
4.418437182903289795e-02 1.096898764371871948e-01
4.309253767132759094e-02 1.069116517901420593e-01
4.202031344175338745e-02 1.041813269257545471e-01
4.096972197294235229e-02 1.015046983957290649e-01
3.994172066450119019e-02 9.888479858636856079e-02
3.893623873591423035e-02 9.632166475057601929e-02
3.795196861028671265e-02 9.381235390901565552e-02
3.698725998401641846e-02 9.135328233242034912e-02
3.603973984718322754e-02 8.893902599811553955e-02
3.510683774948120117e-02 8.656366914510726929e-02
3.418605774641036987e-02 8.422131091356277466e-02
3.327531367540359497e-02 8.190695196390151978e-02
3.237280249595642090e-02 7.961615175008773804e-02
3.147729858756065369e-02 7.734604924917221069e-02
3.058805875480175018e-02 7.509510219097137451e-02
2.970483154058456421e-02 7.286287099123001099e-02
2.882787585258483887e-02 7.064998149871826172e-02
2.795782685279846191e-02 6.845784932374954224e-02
2.709552645683288574e-02 6.628838926553726196e-02
2.624205313622951508e-02 6.414411962032318115e-02
2.539872564375400543e-02 6.202827766537666321e-02
2.456690371036529541e-02 5.994422733783721924e-02
2.374802716076374054e-02 5.789544805884361267e-02
2.294364199042320251e-02 5.588546767830848694e-02
2.215531840920448303e-02 5.391778051853179932e-02
2.138458564877510071e-02 5.199592188000679016e-02
2.063294872641563416e-02 5.012353509664535522e-02
1.990179531276226044e-02 4.830399155616760254e-02
1.919243298470973969e-02 4.654033482074737549e-02
1.850598864257335663e-02 4.483507573604583740e-02
1.784338243305683136e-02 4.319016635417938232e-02
1.720525138080120087e-02 4.160699248313903809e-02
1.659199222922325134e-02 4.008640721440315247e-02
1.600366458296775818e-02 3.862849995493888855e-02
1.543999928981065750e-02 3.723251447081565857e-02
1.490043010562658310e-02 3.589687868952751160e-02
1.439427025616168976e-02 3.464443981647491455e-02
1.390949729830026627e-02 3.344533964991569519e-02
1.344489678740501404e-02 3.229662030935287476e-02
1.299917884171009064e-02 3.119511529803276062e-02
1.257104706019163132e-02 3.013757430016994476e-02
1.215928234159946442e-02 2.912091836333274841e-02
1.176278013736009598e-02 2.814240381121635437e-02
1.138058304786682129e-02 2.719970233738422394e-02
1.101192831993103027e-02 2.629093080759048462e-02
1.065620128065347672e-02 2.541461959481239319e-02
1.031293161213397980e-02 2.456966601312160492e-02
9.981767274439334869e-03 2.375517971813678741e-02
9.662418626248836517e-03 2.297042310237884521e-02
9.354626759886741638e-03 2.221476845443248749e-02
9.058130905032157898e-03 2.148766443133354187e-02
8.772644214332103729e-03 2.078844606876373291e-02
8.497857488691806793e-03 2.011632546782493591e-02
8.233417756855487823e-03 1.947041414678096771e-02
7.978955283761024475e-03 1.884982176125049591e-02
7.734091952443122864e-03 1.825363561511039734e-02
7.498442661017179489e-03 1.768092997372150421e-02
7.271646987646818161e-03 1.713081635534763336e-02
7.053355220705270767e-03 1.660241745412349701e-02
6.843245588243007660e-03 1.609489694237709045e-02
6.641012616455554962e-03 1.560745760798454285e-02
6.446365267038345337e-03 1.513940095901489258e-02
6.259020883589982986e-03 1.469002570956945419e-02
6.078701466321945190e-03 1.425857469439506531e-02
5.905128084123134613e-03 1.384427584707736969e-02
5.738021340221166611e-03 1.344638783484697342e-02
5.577103700488805771e-03 1.306419633328914642e-02
5.422107409685850143e-03 1.269698422402143478e-02
5.272766109555959702e-03 1.234401669353246689e-02
5.128840450197458267e-03 1.200462225824594498e-02
4.990099929273128510e-03 1.167815178632736206e-02
4.856331739574670792e-03 1.136400736868381500e-02
4.727344028651714325e-03 1.106165815144777298e-02
4.602954722940921783e-03 1.077060401439666748e-02
4.482991993427276611e-03 1.049034111201763153e-02
4.367290530353784561e-03 1.022038422524929047e-02
4.255687817931175232e-03 9.960278868675231934e-03
4.148023668676614761e-03 9.709609672427177429e-03
4.044136963784694672e-03 9.467938914895057678e-03
3.943872638046741486e-03 9.234836325049400330e-03
3.847072832286357880e-03 9.009882807731628418e-03
3.753595286980271339e-03 8.792718872427940369e-03
3.663297509774565697e-03 8.582977578043937683e-03
3.576050745323300362e-03 8.380344137549400330e-03
3.491729963570833206e-03 8.184513077139854431e-03
3.410224337130784988e-03 7.995203137397766113e-03
3.331424901261925697e-03 7.812152616679668427e-03
3.255229210481047630e-03 7.635124959051609039e-03
3.181537147611379623e-03 7.463901303708553314e-03
3.110253950580954552e-03 7.298257667571306229e-03
3.041284857317805290e-03 7.137964013963937759e-03
2.974539063870906830e-03 6.982820108532905579e-03
2.909926930442452431e-03 6.832626648247241974e-03
2.847364638000726700e-03 6.687191314995288849e-03
2.786768134683370590e-03 6.546320859342813492e-03
2.728060819208621979e-03 6.409837864339351654e-03
2.671167952939867973e-03 6.277567707002162933e-03
2.616018988192081451e-03 6.149347405880689621e-03
2.562547102570533752e-03 6.025025155395269394e-03
2.510684542357921600e-03 5.904440768063068390e-03
2.460371935740113258e-03 5.787449423223733902e-03
2.411549910902976990e-03 5.673904903233051300e-03
2.364160493016242981e-03 5.563676822930574417e-03
2.318148501217365265e-03 5.456632934510707855e-03
2.273462712764739990e-03 5.352646578103303909e-03
2.230051439255475998e-03 5.251593422144651413e-03
2.187870908528566360e-03 5.153369158506393433e-03
2.146874088793992996e-03 5.057862959802150726e-03
2.107017906382679939e-03 4.964972846210002899e-03
2.068261615931987762e-03 4.874604288488626480e-03
2.030566567555069923e-03 4.786665551364421844e-03
1.993893412873148918e-03 4.701063036918640137e-03
1.958206295967102051e-03 4.617717117071151733e-03
1.923469011671841145e-03 4.536546766757965088e-03
1.889647450298070908e-03 4.457473289221525192e-03
1.856709597632288933e-03 4.380421247333288193e-03
1.824624603614211082e-03 4.305324517190456390e-03
1.793360686860978603e-03 4.232113249599933624e-03
1.762892119586467743e-03 4.160727374255657196e-03
1.733189681544899940e-03 4.091104958206415176e-03
1.704228227026760578e-03 4.023187793791294098e-03
1.675983425229787827e-03 3.956922795623540878e-03
1.648430945351719856e-03 3.892256412655115128e-03
1.621546805836260319e-03 3.829136257991194725e-03
1.595309469848871231e-03 3.767513902857899666e-03
1.569697400555014610e-03 3.707339055836200714e-03
1.544691273011267185e-03 3.648571670055389404e-03
1.520269550383090973e-03 3.591161919757723808e-03
1.496415352448821068e-03 3.535072086378931999e-03
1.473110634833574295e-03 3.480258630588650703e-03
1.450336771085858345e-03 3.426682436838746071e-03
1.428079791367053986e-03 3.374308580532670021e-03
1.406323513947427273e-03 3.323101205751299858e-03
1.385052455589175224e-03 3.273023525252938271e-03
1.364252762869000435e-03 3.224042477086186409e-03
1.343911630101501942e-03 3.176127793267369270e-03
1.324409851804375648e-03 3.130177501589059830e-03
1.305327983573079109e-03 3.085202770307660103e-03
1.286652404814958572e-03 3.041171934455633163e-03
1.268372056074440479e-03 2.998057054355740547e-03
1.250477274879813194e-03 2.955837175250053406e-03
1.232956536114215851e-03 2.914484590291976929e-03
1.215801108628511429e-03 2.873977413401007652e-03
1.199000398628413677e-03 2.834293060004711151e-03
1.182547886855900288e-03 2.795414300635457039e-03
1.166432048194110394e-03 2.757316222414374352e-03
1.150645897723734379e-03 2.719981828704476357e-03
1.135182101279497147e-03 2.683395985513925552e-03
1.120031694881618023e-03 2.647537272423505783e-03
1.105189090594649315e-03 2.612393349409103394e-03
1.090646255761384964e-03 2.577946521341800690e-03
1.076396089047193527e-03 2.544180722907185555e-03
1.062432769685983658e-03 2.511083846911787987e-03
1.048750011250376701e-03 2.478640759363770485e-03
1.035342225804924965e-03 2.446839353069663048e-03
1.022202079184353352e-03 2.415662864223122597e-03
1.009324216283857822e-03 2.385099418461322784e-03
9.967039804905653000e-04 2.355138305574655533e-03
9.843354346230626106e-04 2.325765788555145264e-03
9.722133981995284557e-04 2.296969760209321976e-03
9.603324579074978828e-04 2.268738113343715668e-03
9.486885392107069492e-04 2.241061069071292877e-03
9.372758213430643082e-04 2.213925123214721680e-03
9.260904625989496708e-04 2.187321195378899574e-03
9.151274571195244789e-04 2.161237876862287521e-03
9.043819736689329147e-04 2.135664457455277443e-03
8.938504033721983433e-04 2.110592089593410492e-03
8.835284388624131680e-04 2.086010528728365898e-03
8.734116563573479652e-04 2.061910461634397507e-03
8.634960395283997059e-04 2.038282342255115509e-03
8.537766989320516586e-04 2.015115227550268173e-03
8.442507241852581501e-04 1.992402598261833191e-03
8.349143899977207184e-04 1.970135839655995369e-03
8.257632725872099400e-04 1.948304590769112110e-03
8.167946944013237953e-04 1.926903845742344856e-03
8.080038242042064667e-04 1.905921846628189087e-03
7.993881590664386749e-04 1.885352772660553455e-03
7.909432169981300831e-04 1.865187194198369980e-03
7.826656219549477100e-04 1.845416962169110775e-03
7.745533948764204979e-04 1.826037769205868244e-03
7.666019955649971962e-04 1.807039021514356136e-03
7.588083390146493912e-04 1.788412919268012047e-03
7.511695730499923229e-04 1.770154340192675591e-03
7.436830201186239719e-04 1.752256532199680805e-03
7.363447803072631359e-04 1.734710298478603363e-03
7.291517104022204876e-04 1.717508537694811821e-03
7.221022387966513634e-04 1.700647291727364063e-03
7.151915342546999454e-04 1.684115268290042877e-03
7.084188982844352722e-04 1.667911885306239128e-03
7.017797324806451797e-04 1.652025151997804642e-03
6.952722324058413506e-04 1.636451110243797302e-03
6.888934294693171978e-04 1.621183124370872974e-03
6.826410535722970963e-04 1.606216072104871273e-03
6.765124853700399399e-04 1.591543084941804409e-03
6.705046398565173149e-04 1.577157643623650074e-03
6.646158290095627308e-04 1.563055324368178844e-03
6.588429678231477737e-04 1.549229025840759277e-03
6.531842518597841263e-04 1.535674440674483776e-03
6.476366543211042881e-04 1.522384234704077244e-03
6.421984871849417686e-04 1.509355031885206699e-03
6.368671311065554619e-04 1.496580429375171661e-03
6.316410726867616177e-04 1.484056352637708187e-03
6.265172269195318222e-04 1.471775700338184834e-03
6.214936729520559311e-04 1.459734747186303139e-03
6.165688391774892807e-04 1.447929069399833679e-03
6.117406301200389862e-04 1.436353544704616070e-03
6.070065428502857685e-04 1.425002701580524445e-03
6.023650639690458775e-04 1.413872931152582169e-03
5.978140980005264282e-04 1.402958994731307030e-03
5.933519569225609303e-04 1.392256934195756912e-03
5.889763124287128448e-04 1.381761394441127777e-03
5.846857093274593353e-04 1.371468533761799335e-03
5.804786924272775650e-04 1.361375208944082260e-03
5.763536319136619568e-04 1.351477578282356262e-03
5.723075009882450104e-04 1.341768074780702591e-03
5.683400668203830719e-04 1.332246232777833939e-03
5.644491757266223431e-04 1.322907279245555401e-03
5.606335471384227276e-04 1.313747605308890343e-03
5.568907945416867733e-04 1.304761855863034725e-03
5.532200448215007782e-04 1.295947819016873837e-03
5.496200174093246460e-04 1.287302700802683830e-03
5.460890242829918861e-04 1.278821844607591629e-03
5.426253774203360081e-04 1.270501757971942425e-03
5.392277962528169155e-04 1.262339181266725063e-03
5.358951166272163391e-04 1.254331436939537525e-03
5.326256505213677883e-04 1.246474566869437695e-03
5.294178845360875130e-04 1.238764729350805283e-03
5.262711783871054649e-04 1.231200643815100193e-03
5.231839604675769806e-04 1.223778468556702137e-03
5.201550084166228771e-04 1.216494943946599960e-03
5.171826924197375774e-04 1.209346810355782509e-03
5.142664304003119469e-04 1.202332205139100552e-03
5.114049417898058891e-04 1.195448217913508415e-03
5.085972370579838753e-04 1.188692636787891388e-03
5.058412207290530205e-04 1.182060106657445431e-03
5.031363689340651035e-04 1.175549812614917755e-03
5.005350685678422451e-04 1.169287366792559624e-03
4.979808581992983818e-04 1.163137494586408138e-03
4.954732721671462059e-04 1.157098566181957722e-03
4.930113791488111019e-04 1.151168718934059143e-03
4.905941314063966274e-04 1.145345275290310383e-03
4.882202483713626862e-04 1.139625208452343941e-03
4.858886240981519222e-04 1.134005957283079624e-03
4.835994914174079895e-04 1.128487987443804741e-03
4.813506384380161762e-04 1.123066060245037079e-03
4.791420069523155689e-04 1.117740059271454811e-03
4.769724910147488117e-04 1.112507190555334091e-03
4.748413048218935728e-04 1.107365824282169342e-03
4.727475461550056934e-04 1.102313632145524025e-03
4.706903710030019283e-04 1.097348867915570736e-03
4.686692846007645130e-04 1.092470018193125725e-03
4.666832392103970051e-04 1.087674638256430626e-03
4.647315072361379862e-04 1.082961214706301689e-03
4.628133028745651245e-04 1.078328001312911510e-03
4.609285388141870499e-04 1.073774183169007301e-03
4.590759053826332092e-04 1.069297082722187042e-03
4.572548787109553814e-04 1.064895419403910637e-03
4.554646438919007778e-04 1.060567330569028854e-03
4.537049971986562014e-04 1.056312117725610733e-03
4.519749782048165798e-04 1.052127452567219734e-03
4.502740339376032352e-04 1.048012287355959415e-03
4.486010875552892685e-04 1.043963944539427757e-03
4.469562554731965065e-04 1.039982773363590240e-03
4.453385772649198771e-04 1.036066329106688499e-03
4.437478200998157263e-04 1.032214146107435226e-03
4.421833145897835493e-04 1.028424361720681190e-03
4.406441003084182739e-04 1.024695113301277161e-03
4.391302936710417271e-04 1.021026750095188618e-03
4.376405850052833557e-04 1.017415663227438927e-03
4.361749743111431599e-04 1.013862318359315395e-03
4.347330250311642885e-04 1.010365318506956100e-03
4.333142132963985205e-04 1.006923499517142773e-03
4.319181316532194614e-04 1.003535930067300797e-03
4.305441107135266066e-04 1.000201213173568249e-03
4.291914519853889942e-04 9.969173697754740715e-04
4.278600681573152542e-04 9.936843998730182648e-04
4.265495226718485355e-04 9.905013721436262131e-04
4.252590297255665064e-04 9.873659582808613777e-04
4.239890840835869312e-04 9.842799045145511627e-04
4.227381723467260599e-04 9.812392527237534523e-04
4.215064400341361761e-04 9.782444685697555542e-04
4.202933632768690586e-04 9.752941550686955452e-04
4.190989129710942507e-04 9.723885450512170792e-04
4.179219249635934830e-04 9.695245535112917423e-04
4.167627776041626930e-04 9.667031699791550636e-04
4.156210052315145731e-04 9.639234631322324276e-04
4.144959966652095318e-04 9.611838613636791706e-04
4.133876645937561989e-04 9.584838990122079849e-04
4.122953978367149830e-04 9.558226447552442551e-04
4.112188471481204033e-04 9.531989926472306252e-04
4.101577796973288059e-04 9.506123606115579605e-04
4.091120790690183640e-04 9.480623994022607803e-04
4.080813960172235966e-04 9.455484105274081230e-04
4.070654103998094797e-04 9.430695790797472000e-04
4.060632491018623114e-04 9.406239259988069534e-04
4.050756979268044233e-04 9.382132557220757008e-04
4.041016218252480030e-04 9.358348324894905090e-04
4.031408461742103100e-04 9.334881324321031570e-04
4.021935455966740847e-04 9.311738540418446064e-04
4.012591671198606491e-04 9.288906003348529339e-04
4.003375652246177197e-04 9.266377892345190048e-04
3.994280705228447914e-04 9.244141401723027229e-04
3.985310031566768885e-04 9.222201188094913960e-04
3.976458392571657896e-04 9.200546774081885815e-04
3.967722877860069275e-04 9.179171756841242313e-04
3.959100868087261915e-04 9.158069733530282974e-04
3.950592945329844952e-04 9.137240122072398663e-04
3.942195326089859009e-04 9.116674191318452358e-04
3.933908301405608654e-04 9.096374269574880600e-04
3.925724886357784271e-04 9.076324640773236752e-04
3.917643625754863024e-04 9.056518319994211197e-04
3.909669176209717989e-04 9.036969277076423168e-04
3.901790187228471041e-04 9.017648408189415932e-04
3.894011897500604391e-04 8.998570265248417854e-04
3.886328195221722126e-04 8.979720296338200569e-04
3.878738498315215111e-04 8.961093844845890999e-04
3.871243097819387913e-04 8.942695567384362221e-04
3.863837337121367455e-04 8.924513822421431541e-04
3.856525581795722246e-04 8.906555012799799442e-04
3.849296772386878729e-04 8.888798183761537075e-04
3.842151782009750605e-04 8.871241589076817036e-04
3.835093812085688114e-04 8.853895124047994614e-04
3.828118206001818180e-04 8.836747729219496250e-04
3.821222344413399696e-04 8.819791255518794060e-04
3.814409137703478336e-04 8.803034434095025063e-04
3.807672765105962753e-04 8.786461548879742622e-04
3.801010316237807274e-04 8.770067361183464527e-04
3.794425574596971273e-04 8.753861184231936932e-04
3.787916502915322781e-04 8.737835451029241085e-04
3.781477862503379583e-04 8.721980266273021698e-04
3.775107325054705143e-04 8.706290973350405693e-04
3.768811875488609076e-04 8.690781542100012302e-04
3.762583946809172630e-04 8.675434510223567486e-04
3.756424121093004942e-04 8.660252206027507782e-04
3.750333271455019712e-04 8.645236375741660595e-04
3.744303248822689056e-04 8.630367228761315346e-04
3.738455125130712986e-04 8.615943952463567257e-04
3.732671320904046297e-04 8.601677254773676395e-04
3.726945724338293076e-04 8.587549673393368721e-04
3.721279208548367023e-04 8.573565864935517311e-04
3.715671482495963573e-04 8.559723501093685627e-04
3.710120799951255322e-04 8.546019089408218861e-04
3.704625705722719431e-04 8.532449137419462204e-04
3.699185326695442200e-04 8.519012480974197388e-04
3.693797334562987089e-04 8.505702717229723930e-04
3.688463475555181503e-04 8.492523920722305775e-04
3.683183749672025442e-04 8.479474927298724651e-04
3.677952918224036694e-04 8.466545841656625271e-04
3.672772436402738094e-04 8.453738992102444172e-04
3.667644341476261616e-04 8.441059617325663567e-04
3.662563394755125046e-04 8.428493747487664223e-04
3.657529014162719250e-04 8.416039636358618736e-04
3.652543236967176199e-04 8.403706015087664127e-04
3.647601697593927383e-04 8.391480660066008568e-04
3.642708470579236746e-04 8.379369392059743404e-04
3.637859772425144911e-04 8.367369300685822964e-04
3.633059095591306686e-04 8.355483878403902054e-04
3.628297999966889620e-04 8.343696827068924904e-04
3.623576194513589144e-04 8.332004072144627571e-04
3.618906484916806221e-04 8.320438209921121597e-04
3.614273155108094215e-04 8.308960823342204094e-04
3.609680279623717070e-04 8.297581807710230350e-04
3.605130768846720457e-04 8.286308730021119118e-04
3.600617055781185627e-04 8.275122963823378086e-04
3.596149035729467869e-04 8.264050120487809181e-04
3.591716522350907326e-04 8.253061678260564804e-04
3.587320679798722267e-04 8.242164039984345436e-04
3.582967910915613174e-04 8.231372339650988579e-04
3.578650066629052162e-04 8.220664458349347115e-04
3.574365982785820961e-04 8.210040396079421043e-04
3.570119151845574379e-04 8.199505973607301712e-04
3.565910155884921551e-04 8.189064101316034794e-04
3.561735793482512236e-04 8.178708376362919807e-04
3.557595773600041866e-04 8.168436470441520214e-04
3.553490678314119577e-04 8.158248965628445148e-04
3.549416724126785994e-04 8.148140041157603264e-04
3.545379440765827894e-04 8.138119010254740715e-04
3.541371843311935663e-04 8.128171903081238270e-04
3.537403536029160023e-04 8.118320256471633911e-04
3.533459967002272606e-04 8.108529727905988693e-04
3.529553359840065241e-04 8.098830003291368484e-04
3.525674692355096340e-04 8.089197799563407898e-04
3.521828039083629847e-04 8.079646504484117031e-04
3.518013108987361193e-04 8.070171461440622807e-04
3.514229902066290379e-04 8.060774998739361763e-04
3.510474634822458029e-04 8.051446056924760342e-04
3.506744105834513903e-04 8.042181143537163734e-04
3.503049374558031559e-04 8.033001795411109924e-04
3.499376471154391766e-04 8.023877162486314774e-04
3.495740238577127457e-04 8.014841005206108093e-04
3.492126124911010265e-04 8.005862473510205746e-04
3.488542570266872644e-04 7.996957865543663502e-04
3.484984335955232382e-04 7.988116703927516937e-04
3.481454623397439718e-04 7.979344227351248264e-04
3.477951104287058115e-04 7.970636943355202675e-04
3.474474069662392139e-04 7.961994269862771034e-04
3.471022937446832657e-04 7.953417953103780746e-04
3.467597998678684235e-04 7.944904500618577003e-04
3.464196342974901199e-04 7.936449255794286728e-04
3.460823209024965763e-04 7.928063860163092613e-04
3.457474522292613983e-04 7.919740164652466774e-04
3.454149700701236725e-04 7.911474676802754402e-04
3.450847580097615719e-04 7.903265650384128094e-04
3.447570488788187504e-04 7.895120652392506599e-04
3.444319590926170349e-04 7.887036772444844246e-04
3.441087901592254639e-04 7.879004115238785744e-04
3.437882405705749989e-04 7.871033158153295517e-04
3.434703394304960966e-04 7.863129721954464912e-04
3.431538934819400311e-04 7.855263538658618927e-04
3.428403870202600956e-04 7.847467786632478237e-04
3.425289178267121315e-04 7.839725003577768803e-04
3.422195732127875090e-04 7.832033443264663219e-04
3.419124695938080549e-04 7.824398344382643700e-04
3.416074323467910290e-04 7.816814468242228031e-04
3.413045196793973446e-04 7.809282396920025349e-04
3.410037315916270018e-04 7.801805040799081326e-04
3.407047188375145197e-04 7.794371340423822403e-04
3.404083545319736004e-04 7.787003996782004833e-04
3.401137946639209986e-04 7.779680890962481499e-04
3.398212138563394547e-04 7.772406097501516342e-04
