6.374239897486898565e-01 6.221144795417785645e-01 6.073297858238220215e-01 5.930545330047607422e-01 5.793069601058959961e-01 5.660622119903564453e-01 5.533198714256286621e-01 5.411127209663391113e-01 5.293259024620056152e-01 5.179046392440795898e-01 5.070093274116516113e-01 4.963627457618713379e-01 4.862661361694335938e-01 4.763391911983489990e-01 4.668000936508178711e-01 4.578149318695068359e-01 4.490402936935424805e-01 4.405599832534790039e-01 4.324493408203125000e-01 4.244121015071868896e-01 4.167882204055786133e-01 4.093230366706848145e-01 4.021112322807312012e-01 3.951322734355926514e-01 3.884109556674957275e-01 3.820096552371978760e-01 3.755807876586914062e-01 3.697841465473175049e-01 3.636513054370880127e-01 3.578547537326812744e-01 3.523049652576446533e-01 3.468317687511444092e-01 3.415259718894958496e-01 3.363285660743713379e-01 3.312381803989410400e-01 3.266531527042388916e-01 3.220371603965759277e-01 3.173985779285430908e-01 3.130759298801422119e-01 3.085330426692962646e-01 3.039996922016143799e-01 3.000369966030120850e-01 2.958480119705200195e-01 2.921357452869415283e-01 2.883498370647430420e-01 2.845541238784790039e-01 2.810018956661224365e-01 2.774595022201538086e-01 2.741034328937530518e-01 2.707488834857940674e-01 2.673437297344207764e-01 2.642936706542968750e-01 2.611617445945739746e-01 2.581325471401214600e-01 2.551036179065704346e-01 2.522366940975189209e-01
6.845471059286888371e-01 6.689375042915344238e-01 6.537705659866333008e-01 6.390268802642822266e-01 6.247584819793701172e-01 6.109679341316223145e-01 5.976533889770507812e-01 5.848447084426879883e-01 5.724568367004394531e-01 5.603863596916198730e-01 5.488288998603820801e-01 5.376108884811401367e-01 5.269008874893188477e-01 5.163432955741882324e-01 5.061437487602233887e-01 4.965211749076843262e-01 4.871560633182525635e-01 4.780982434749603271e-01 4.694294333457946777e-01 4.608419537544250488e-01 4.526940584182739258e-01 4.446597099304199219e-01 4.369096159934997559e-01 4.294063150882720947e-01 4.221668541431427002e-01 4.152670502662658691e-01 4.083662629127502441e-01 4.020358026027679443e-01 3.954840302467346191e-01 3.891843855381011963e-01 3.831776380538940430e-01 3.772225677967071533e-01 3.714901804924011230e-01 3.658931255340576172e-01 3.603812456130981445e-01 3.554781079292297363e-01 3.504455387592315674e-01 3.454343676567077637e-01 3.407679796218872070e-01 3.358459770679473877e-01 3.309543430805206299e-01 3.266462385654449463e-01 3.221451044082641602e-01 3.180799186229705811e-01 3.139886558055877686e-01 3.099036514759063721e-01 3.060550093650817871e-01 3.022178411483764648e-01 2.985986769199371338e-01 2.949690222740173340e-01 2.913091480731964111e-01 2.879680097103118896e-01 2.845631539821624756e-01 2.812806665897369385e-01 2.780055105686187744e-01 2.748947143554687500e-01
7.289686274214114414e-01 7.133059501647949219e-01 6.979691386222839355e-01 6.829658746719360352e-01 6.683593392372131348e-01 6.541833877563476562e-01 6.404369473457336426e-01 6.271548271179199219e-01 6.142771840095520020e-01 6.016632914543151855e-01 5.895329713821411133e-01 5.778394937515258789e-01 5.665878653526306152e-01 5.554750561714172363e-01 5.446763038635253906e-01 5.344624519348144531e-01 5.245493650436401367e-01 5.149554014205932617e-01 5.057589411735534668e-01 4.966613352298736572e-01 4.880207180976867676e-01 4.794573783874511719e-01 4.712029993534088135e-01 4.632074534893035889e-01 4.554738998413085938e-01 4.480888545513153076e-01 4.407396316528320312e-01 4.338830411434173584e-01 4.269320368766784668e-01 4.201458096504211426e-01 4.137027561664581299e-01 4.072946012020111084e-01 4.011624455451965332e-01 3.951934278011322021e-01 3.892878890037536621e-01 3.840595483779907227e-01 3.786103725433349609e-01 3.732498288154602051e-01 3.682245314121246338e-01 3.629720509052276611e-01 3.577675223350524902e-01 3.531140685081481934e-01 3.483341634273529053e-01 3.439032733440399170e-01 3.395141661167144775e-01 3.351628482341766357e-01 3.310184180736541748e-01 3.268885612487792969e-01 3.230039775371551514e-01 3.191082775592803955e-01 3.151995837688446045e-01 3.115614354610443115e-01 3.078933358192443848e-01 3.043601214885711670e-01 3.008502423763275146e-01 2.974889278411865234e-01
7.705132427757892533e-01 7.550371289253234863e-01 7.397538423538208008e-01 7.247138023376464844e-01 7.099673748016357422e-01 6.955801248550415039e-01 6.815567612648010254e-01 6.679419279098510742e-01 6.546983718872070312e-01 6.416616439819335938e-01 6.290637254714965820e-01 6.169964075088500977e-01 6.052818298339843750e-01 5.937006473541259766e-01 5.823782682418823242e-01 5.716304779052734375e-01 5.612180233001708984e-01 5.511333942413330078e-01 5.414402484893798828e-01 5.318753123283386230e-01 5.227736830711364746e-01 5.137255191802978516e-01 5.050042867660522461e-01 4.965519011020660400e-01 4.883522689342498779e-01 4.804972112178802490e-01 4.727245271205902100e-01 4.653553068637847900e-01 4.580224156379699707e-01 4.507709145545959473e-01 4.439153373241424561e-01 4.370847642421722412e-01 4.305800795555114746e-01 4.242642223834991455e-01 4.179915487766265869e-01 4.124269485473632812e-01 4.065642058849334717e-01 4.008767306804656982e-01 3.954789936542510986e-01 3.899420499801635742e-01 3.844673037528991699e-01 3.794706165790557861e-01 3.744344711303710938e-01 3.696287870407104492e-01 3.649478852748870850e-01 3.603436052799224854e-01 3.559021055698394775e-01 3.514811992645263672e-01 3.473262190818786621e-01 3.431693613529205322e-01 3.390130698680877686e-01 3.350771665573120117e-01 3.311538994312286377e-01 3.273715972900390625e-01 3.236349523067474365e-01 3.200185596942901611e-01
8.090169943749474513e-01 7.939592003822326660e-01 7.789623737335205078e-01 7.641133069992065430e-01 7.494363784790039062e-01 7.350243330001831055e-01 7.208938002586364746e-01 7.070981264114379883e-01 6.936251521110534668e-01 6.802991032600402832e-01 6.673552393913269043e-01 6.550187468528747559e-01 6.429275274276733398e-01 6.309767961502075195e-01 6.192224025726318359e-01 6.080126166343688965e-01 5.971588492393493652e-01 5.866342782974243164e-01 5.764800906181335449e-01 5.664929151535034180e-01 5.569632649421691895e-01 5.474770069122314453e-01 5.383297204971313477e-01 5.294586420059204102e-01 5.208248496055603027e-01 5.125181674957275391e-01 5.043486356735229492e-01 4.964884221553802490e-01 4.887893497943878174e-01 4.810990691184997559e-01 4.738579690456390381e-01 4.666357934474945068e-01 4.597838222980499268e-01 4.531406164169311523e-01 4.465236365795135498e-01 4.406106173992156982e-01 4.343417584896087646e-01 4.283467531204223633e-01 4.225689768791198730e-01 4.167858362197875977e-01 4.110757112503051758e-01 4.057412147521972656e-01 4.004574120044708252e-01 3.952746689319610596e-01 3.903056383132934570e-01 3.854511678218841553e-01 3.807103037834167480e-01 3.760000467300415039e-01 3.715685009956359863e-01 3.671513199806213379e-01 3.627452254295349121e-01 3.585160374641418457e-01 3.543434441089630127e-01 3.503129780292510986e-01 3.463546335697174072e-01 3.424819707870483398e-01
8.443279255020151863e-01 8.299143910408020020e-01 8.154397606849670410e-01 8.010055422782897949e-01 7.866129875183105469e-01 7.723712325096130371e-01 7.583172321319580078e-01 7.445017099380493164e-01 7.309474945068359375e-01 7.174760699272155762e-01 7.043221592903137207e-01 6.918214559555053711e-01 6.794484853744506836e-01 6.672369837760925293e-01 6.551569104194641113e-01 6.435745954513549805e-01 6.323498487472534180e-01 6.214435696601867676e-01 6.108738183975219727e-01 6.005125045776367188e-01 5.905911922454833984e-01 5.807149410247802734e-01 5.711860656738281250e-01 5.619359612464904785e-01 5.529048442840576172e-01 5.441695451736450195e-01 5.356321334838867188e-01 5.273125171661376953e-01 5.192621946334838867e-01 5.111647844314575195e-01 5.035690069198608398e-01 4.959835708141326904e-01 4.888061285018920898e-01 4.818480312824249268e-01 4.749038219451904297e-01 4.686318635940551758e-01 4.619705677032470703e-01 4.556833505630493164e-01 4.495265483856201172e-01 4.435224533081054688e-01 4.375992417335510254e-01 4.319366216659545898e-01 4.264009296894073486e-01 4.208483695983886719e-01 4.155921041965484619e-01 4.104808270931243896e-01 4.054384827613830566e-01 4.004416763782501221e-01 3.957278132438659668e-01 3.910486102104187012e-01 3.863883018493652344e-01 3.818751573562622070e-01 3.774574100971221924e-01 3.731791079044342041e-01 3.690011799335479736e-01 3.648749887943267822e-01
8.763066800438636950e-01 8.627583980560302734e-01 8.490350842475891113e-01 8.352290391921997070e-01 8.213348388671875000e-01 8.074631094932556152e-01 7.936792373657226562e-01 7.800126075744628906e-01 7.665360569953918457e-01 7.530705928802490234e-01 7.398540973663330078e-01 7.272927761077880859e-01 7.147421836853027344e-01 7.023844718933105469e-01 6.900953054428100586e-01 6.782465577125549316e-01 6.667351126670837402e-01 6.555151343345642090e-01 6.445909142494201660e-01 6.339086294174194336e-01 6.236380338668823242e-01 6.134214401245117188e-01 6.035591363906860352e-01 5.939707756042480469e-01 5.845835208892822266e-01 5.754498243331909180e-01 5.665760636329650879e-01 5.578405857086181641e-01 5.494546890258789062e-01 5.409864187240600586e-01 5.330700874328613281e-01 5.251454114913940430e-01 5.176604986190795898e-01 5.103927850723266602e-01 5.031329393386840820e-01 4.964970052242279053e-01 4.894634485244750977e-01 4.828944504261016846e-01 4.763703942298889160e-01 4.701543450355529785e-01 4.640252590179443359e-01 4.580475986003875732e-01 4.522466957569122314e-01 4.463431835174560547e-01 4.407983422279357910e-01 4.354166388511657715e-01 4.300730824470520020e-01 4.247948527336120605e-01 4.197954833507537842e-01 4.148512780666351318e-01 4.099322855472564697e-01 4.051481187343597412e-01 4.004879891872406006e-01 3.959625959396362305e-01 3.915649950504302979e-01 3.871913552284240723e-01
9.048270524660194658e-01 8.923555612564086914e-01 8.795961141586303711e-01 8.666170239448547363e-01 8.534284234046936035e-01 8.401255011558532715e-01 8.268100023269653320e-01 8.134684562683105469e-01 8.002377748489379883e-01 7.869359850883483887e-01 7.738128900527954102e-01 7.612949609756469727e-01 7.486807107925415039e-01 7.362933754920959473e-01 7.239139080047607422e-01 7.119160890579223633e-01 7.002141475677490234e-01 6.887605786323547363e-01 6.775615811347961426e-01 6.666181087493896484e-01 6.560496091842651367e-01 6.455452442169189453e-01 6.354022026062011719e-01 6.255174875259399414e-01 6.158202290534973145e-01 6.063271164894104004e-01 5.971519947052001953e-01 5.880557298660278320e-01 5.793535709381103516e-01 5.705536603927612305e-01 5.623530745506286621e-01 5.541094541549682617e-01 5.463316440582275391e-01 5.387551784515380859e-01 5.311865806579589844e-01 5.241903066635131836e-01 5.168108940124511719e-01 5.099660754203796387e-01 5.030966997146606445e-01 4.966613352298736572e-01 4.903185069561004639e-01 4.840418100357055664e-01 4.779593348503112793e-01 4.717342257499694824e-01 4.659002125263214111e-01 4.602318406105041504e-01 4.545912742614746094e-01 4.490391612052917480e-01 4.437553286552429199e-01 4.385448992252349854e-01 4.333644807338714600e-01 4.283247888088226318e-01 4.234243333339691162e-01 4.186536967754364014e-01 4.140344560146331787e-01 4.094229936599731445e-01
9.297764858882513472e-01 9.185777902603149414e-01 9.069723486900329590e-01 8.950039744377136230e-01 8.827158212661743164e-01 8.701747059822082520e-01 8.575238585472106934e-01 8.446898460388183594e-01 8.318812251091003418e-01 8.189065456390380859e-01 8.060392141342163086e-01 7.936739921569824219e-01 7.811213731765747070e-01 7.688208818435668945e-01 7.564658522605895996e-01 7.444397211074829102e-01 7.326492667198181152e-01 7.210543155670166016e-01 7.096753716468811035e-01 6.985400915145874023e-01 6.877350807189941406e-01 6.770008802413940430e-01 6.666346788406372070e-01 6.564979553222656250e-01 6.465409398078918457e-01 6.367378234863281250e-01 6.272997856140136719e-01 6.179075241088867188e-01 6.089138984680175781e-01 5.998230576515197754e-01 5.913740396499633789e-01 5.828300714492797852e-01 5.747723579406738281e-01 5.668879151344299316e-01 5.590168237686157227e-01 5.516742467880249023e-01 5.439799427986145020e-01 5.368623733520507812e-01 5.296771526336669922e-01 5.230019092559814453e-01 5.164268016815185547e-01 5.098667144775390625e-01 5.034909844398498535e-01 4.969815313816070557e-01 4.908601045608520508e-01 4.848921000957489014e-01 4.789642393589019775e-01 4.731484949588775635e-01 4.675872027873992920e-01 4.621120393276214600e-01 4.566718637943267822e-01 4.513921439647674561e-01 4.462537765502929688e-01 4.412407875061035156e-01 4.363986253738403320e-01 4.315606653690338135e-01
9.510565162951536422e-01 9.413063526153564453e-01 9.310239553451538086e-01 9.202377200126647949e-01 9.090300202369689941e-01 8.974344730377197266e-01 8.856361508369445801e-01 8.734952211380004883e-01 8.612892627716064453e-01 8.488103151321411133e-01 8.363659381866455078e-01 8.242733478546142578e-01 8.119196891784667969e-01 7.998255491256713867e-01 7.876036763191223145e-01 7.756667733192443848e-01 7.638884782791137695e-01 7.522541284561157227e-01 7.407969832420349121e-01 7.295479774475097656e-01 7.185770273208618164e-01 7.076776027679443359e-01 6.971507072448730469e-01 6.868102550506591797e-01 6.766471266746520996e-01 6.665930747985839844e-01 6.569353342056274414e-01 6.473151445388793945e-01 6.380627155303955078e-01 6.287215352058410645e-01 6.200565695762634277e-01 6.112326383590698242e-01 6.029078960418701172e-01 5.947215557098388672e-01 5.865577459335327148e-01 5.788938999176025391e-01 5.709172487258911133e-01 5.635300874710083008e-01 5.560616254806518555e-01 5.491189956665039062e-01 5.422894954681396484e-01 5.354589223861694336e-01 5.287894010543823242e-01 5.220360755920410156e-01 5.156338214874267578e-01 5.093616247177124023e-01 5.031613111495971680e-01 4.970946907997131348e-01 4.912693202495574951e-01 4.855346679687500000e-01 4.798418879508972168e-01 4.743365347385406494e-01 4.689629077911376953e-01 4.637127816677093506e-01 4.586471319198608398e-01 4.535943269729614258e-01
